ICB_Code,ICB_Name,Practice_Code,Practice_Name,Post_Code,BNF_Code,BNF_Name,Product_Group,Quviviq_Type,QtyMAT,NICMAT,ITEMSMAT,QtyYTD,NICYTD,ITEMSYTD,Jul-2023_QTY,Aug-2023_QTY,Sep-2023_QTY,Oct-2023_QTY,Nov-2023_QTY,Dec-2023_QTY,Jan-2024_QTY,Feb-2024_QTY,Mar-2024_QTY,Apr-2024_QTY,May-2024_QTY,Jun-2024_QTY,Jul-2024_QTY,Aug-2024_QTY,Sep-2024_QTY,Oct-2024_QTY,Nov-2024_QTY,Dec-2024_QTY,Jan-2025_QTY,Feb-2025_QTY,Mar-2025_QTY,Apr-2025_QTY,May-2025_QTY,Jun-2025_QTY,Jul-2023_NIC,Aug-2023_NIC,Sep-2023_NIC,Oct-2023_NIC,Nov-2023_NIC,Dec-2023_NIC,Jan-2024_NIC,Feb-2024_NIC,Mar-2024_NIC,Apr-2024_NIC,May-2024_NIC,Jun-2024_NIC,Jul-2024_NIC,Aug-2024_NIC,Sep-2024_NIC,Oct-2024_NIC,Nov-2024_NIC,Dec-2024_NIC,Jan-2025_NIC,Feb-2025_NIC,Mar-2025_NIC,Apr-2025_NIC,May-2025_NIC,Jun-2025_NIC,Jul-2023_ITEMS,Aug-2023_ITEMS,Sep-2023_ITEMS,Oct-2023_ITEMS,Nov-2023_ITEMS,Dec-2023_ITEMS,Jan-2024_ITEMS,Feb-2024_ITEMS,Mar-2024_ITEMS,Apr-2024_ITEMS,May-2024_ITEMS,Jun-2024_ITEMS,Jul-2024_ITEMS,Aug-2024_ITEMS,Sep-2024_ITEMS,Oct-2024_ITEMS,Nov-2024_ITEMS,Dec-2024_ITEMS,Jan-2025_ITEMS,Feb-2025_ITEMS,Mar-2025_ITEMS,Apr-2025_ITEMS,May-2025_ITEMS,Jun-2025_ITEMS
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84115,Plains View Surgery,NG3 5LB,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,405,567.0,10,375,525.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,90,60,60,30,90,45,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,126.0,84.0,84.0,42.0,126.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84115,Plains View Surgery,NG3 5LB,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,240,336.0,7,210,294.0,6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,60,120,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,84.0,168.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84115,Plains View Surgery,NG3 5LB,0401040A0BBAAAA,Quviviq 25mg tablets,Quviviq 25,Primary,60,84.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84115,Plains View Surgery,NG3 5LB,0401040A0BBABAB,Quviviq 50mg tablets,Quviviq 50,Primary,150,210.0,5,60,84.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,30,30,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,84.0,42.0,42.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84057,Pleasley Surgery,NG19 7PE,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,180,252.0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,90,0,60,30,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,126.0,0.0,84.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84057,Pleasley Surgery,NG19 7PE,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,60,84.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y03104,Principia Copd,NG12 5JU,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,30,42.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84084,Radcliffe-On-Trent. Health Centre,NG12 2GD,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,427,597.8,15,367,513.8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,60,30,97,60,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,84.0,42.0,135.8,84.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,4,2,2
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84084,Radcliffe-On-Trent. Health Centre,NG12 2GD,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,540,756.0,16,450,630.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,60,90,30,120,60,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,84.0,84.0,126.0,42.0,168.0,84.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,3,1,3
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84117,Radford Medical Practice (Kaur),NG7 3GW,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,30,42.0,1,30,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84129,Rise Park Surgery,NG5 5EB,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,240,336.0,7,60,84.0,2,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,120,0,60,30,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,168.0,0.0,84.0,42.0,0.0,0.0,0.0,0.0,42.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,0,0,0,0,1
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84129,Rise Park Surgery,NG5 5EB,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,120,168.0,4,60,84.0,2,0,0,0,0,0,0,0,0,0,0,30,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84069,Roundwood Surgery,NG18 1QQ,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,224,313.6,32,182,254.8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,28,28,35,28,28,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,49.0,39.2,39.2,49.0,39.2,39.2,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,5,4,4,5
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84637,Sandy Lane Surgery,NG18 2LT,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,330,462.0,11,270,378.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,60,30,60,60,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,42.0,84.0,42.0,84.0,84.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84637,Sandy Lane Surgery,NG18 2LT,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,118,165.2,7,118,165.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,0,0,0,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,51.8,0.0,0.0,0.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84042,Saxon Cross Surgery,NG9 8DA,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,10,14.0,1,10,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84142,Selston Surgery,NG16 6BT,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,150,210.0,5,150,210.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84142,Selston Surgery,NG16 6BT,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,180,252.0,6,30,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84682,Sherrington Park Medical Practice,NG5 2EJ,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,30,42.0,1,30,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84059,Sherwood Medical Partnership,NG19 0FW,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,60,84.0,2,60,84.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84628,Sherwood Rise Medical Centre,NG7 7AD,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,420,588.0,14,270,378.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,60,30,30,30,60,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,42.0,84.0,42.0,42.0,42.0,84.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,2,2
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84628,Sherwood Rise Medical Centre,NG7 7AD,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,90,126.0,3,90,126.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,42.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84628,Sherwood Rise Medical Centre,NG7 7AD,0401040A0BBAAAA,Quviviq 25mg tablets,Quviviq 25,Primary,30,42.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84628,Sherwood Rise Medical Centre,NG7 7AD,0401040A0BBABAB,Quviviq 50mg tablets,Quviviq 50,Primary,165,231.0,17,105,147.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,14,14,7,28,7,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,19.6,19.6,9.8,39.2,9.8,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,4,1,5
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84049,Southwell Medical Centre,NG25 0AL,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,390,546.0,13,390,546.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,60,60,120,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,42.0,84.0,84.0,168.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,4,1
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84049,Southwell Medical Centre,NG25 0AL,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,600,840.0,20,540,756.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,60,60,30,30,120,240,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,84.0,84.0,42.0,42.0,168.0,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,4,8
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84049,Southwell Medical Centre,NG25 0AL,0401040A0BBAAAA,Quviviq 25mg tablets,Quviviq 25,Primary,210,294.0,7,180,252.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84086,St Georges Med Practice,NG2 7PG,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,374,523.6,12,150,210.0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,44,0,120,60,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,61.6,0.0,168.0,84.0,126.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,4,2,2,0,0,0,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84086,St Georges Med Practice,NG2 7PG,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,690,966.0,23,300,420.0,10,0,0,0,0,0,0,0,0,0,60,90,60,30,60,90,120,60,30,60,30,60,30,60,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,126.0,84.0,42.0,84.0,126.0,168.0,84.0,42.0,84.0,42.0,84.0,42.0,84.0,84.0,0,0,0,0,0,0,0,0,0,2,3,2,1,2,3,4,2,1,2,1,2,1,2,2
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84026,Stenhouse Medical Centre,NG5 7BP,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,15,21.0,1,15,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84695,The Alice Medical Centre,NG5 5HW,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,30,42.0,1,30,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84646,The Ivy Medical Group,NG14 5BG,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,30,42.0,1,30,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84646,The Ivy Medical Group,NG14 5BG,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,30,42.0,1,30,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84107,The Linden Medical Group,NG9 8DA,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,60,84.0,2,60,84.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84107,The Linden Medical Group,NG9 8DA,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,90,126.0,3,90,126.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,0.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84080,The Manor Surgery,NG9 1GA,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,90,126.0,3,90,126.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84080,The Manor Surgery,NG9 1GA,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,120,168.0,4,120,168.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,84.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84151,The Medical Centre (Irfan),NG7 7DS,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,30,42.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84030,The Oaks Medical Centre,NG9 2NY,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,252,352.8,8,252,352.8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,28,90,0,30,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6,39.2,126.0,0.0,42.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84030,The Oaks Medical Centre,NG9 2NY,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,432,604.8,15,372,520.8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,60,58,56,84,84,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,84.0,81.2,78.4,117.6,117.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84028,The Ruddington Med Centre,NG11 6HD,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,30,42.0,1,0,0.0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84023,The Univ Of Nottingham Health Serv,NG7 2QW,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,1244,1741.6,23,824,1153.6,19,0,0,0,0,0,0,0,0,0,60,0,60,60,120,0,120,0,120,0,150,44,210,210,210,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,84.0,84.0,168.0,0.0,168.0,0.0,168.0,0.0,210.0,61.6,294.0,294.0,294.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,2,2,4,7,4
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84023,The Univ Of Nottingham Health Serv,NG7 2QW,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,343,480.2,12,271,379.4,10,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,72,72,0,7,72,90,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,100.8,100.8,0.0,9.8,100.8,126.0,42.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,1,3,3,1
QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,C84072,The Wellspring Surgery,NG3 3GG,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,210,294.0,4,120,168.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,60,60,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,84.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
