ICB_Code,ICB_Name,Product_Group,BNF_Name,Quviviq_Type,Month,QTY,NIC,ITEMS,Cost_per_Item,Items_per_Pack
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-10-01,0,0.0,0,0.0,0.0
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-11-01,0,0.0,0,0.0,0.0
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-12-01,0,0.0,0,0.0,0.0
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2025-01-01,0,0.0,0,0.0,0.0
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2025-02-01,0,0.0,0,0.0,0.0
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2025-03-01,0,0.0,0,0.0,0.0
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2025-04-01,0,0.0,0,0.0,0.0
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2025-05-01,60,84.0,2,42.0,30.0
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2025-06-01,21,29.4,1,29.4,21.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-07-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-08-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-09-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-10-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-11-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-12-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-01-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-02-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-03-01,112,156.8,1,156.8,112.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-04-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-05-01,28,39.2,1,39.2,28.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-06-01,28,39.2,1,39.2,28.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-07-01,28,39.2,1,39.2,28.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-08-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-09-01,135,189.0,3,63.0,45.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-10-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-11-01,30,42.0,1,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-12-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2025-01-01,58,81.2,2,40.6,29.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2025-02-01,30,42.0,1,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2025-03-01,164,229.6,4,57.4,41.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2025-04-01,30,42.0,1,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2025-05-01,30,42.0,1,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2025-06-01,90,126.0,3,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2023-07-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2023-08-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2023-09-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2023-10-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2023-11-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2023-12-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-01-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-02-01,120,168.0,4,126.0,90.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-03-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-04-01,150,210.0,4,147.0,105.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-05-01,150,210.0,5,168.0,120.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-06-01,120,168.0,3,126.0,90.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-07-01,125,175.0,4,175.0,125.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-08-01,224,313.6,6,271.6,194.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-09-01,296,414.4,8,242.2,173.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-10-01,368,515.2,8,410.2,293.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-11-01,268,375.2,6,312.2,223.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-12-01,428,599.2,10,412.5333333333333,294.6666666666667
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2025-01-01,498,697.2,14,697.2,498.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2025-02-01,726,1016.4,20,695.1,496.5
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2025-03-01,878,1229.2,21,1006.6,719.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2025-04-01,833,1166.2,25,831.88,594.2
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2025-05-01,1408,1971.2,42,1193.85,852.75
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2025-06-01,1207,1689.8,39,1134.14,810.1
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2023-07-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2023-08-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2023-09-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2023-10-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2023-11-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2023-12-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-01-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-02-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-03-01,28,39.2,1,39.2,28.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-04-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-05-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-06-01,60,84.0,1,84.0,60.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-07-01,60,84.0,1,84.0,60.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-08-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-09-01,120,168.0,2,84.0,60.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-10-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-11-01,120,168.0,2,84.0,60.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-12-01,60,84.0,1,84.0,60.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-01-01,60,84.0,1,84.0,60.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-02-01,60,84.0,1,84.0,60.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-03-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-04-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-05-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-06-01,58,81.2,2,40.6,29.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2023-07-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2023-08-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2023-09-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2023-10-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2023-11-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2023-12-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-01-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-02-01,224,313.6,4,78.4,56.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-03-01,224,313.6,4,78.4,56.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-04-01,168,235.2,3,78.39999999999999,56.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-05-01,56,78.4,1,78.4,56.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-06-01,56,78.4,1,78.4,56.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-07-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-08-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-09-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-10-01,7,9.8,1,9.8,7.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-11-01,7,9.8,1,9.8,7.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-12-01,7,9.8,1,9.8,7.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2025-01-01,44,61.6,2,30.8,22.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2025-02-01,120,168.0,4,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2025-03-01,390,546.0,13,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2025-04-01,330,462.0,11,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2025-05-01,270,378.0,9,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2025-06-01,390,546.0,13,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2023-07-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2023-08-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2023-09-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2023-10-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2023-11-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2023-12-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-01-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-02-01,30,42.0,1,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-03-01,90,126.0,3,126.0,90.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-04-01,116,162.4,4,162.4,116.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-05-01,324,453.6,11,288.4,206.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-06-01,248,347.2,9,222.6,159.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-07-01,326,456.4,11,291.6666666666667,208.33333333333334
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-08-01,400,560.0,13,518.0,370.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-09-01,388,543.2,13,375.2,268.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-10-01,606,848.4,19,446.1333333333333,318.6666666666667
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-11-01,506,708.4,16,514.2666666666667,367.3333333333333
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-12-01,492,688.8,17,438.2,313.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2025-01-01,709,992.6,24,616.0,440.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2025-02-01,656,918.4,22,543.2,388.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2025-03-01,836,1170.4,28,766.85,547.75
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2025-04-01,911,1275.4,29,811.3,579.5
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2025-05-01,1498,2097.2,49,1105.6,789.7142857142857
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2025-06-01,1393,1950.2,44,1335.6,954.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2023-07-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2023-08-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2023-09-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2023-10-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2023-11-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2023-12-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-01-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-02-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-03-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-04-01,30,42.0,1,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-05-01,30,42.0,1,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-06-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-07-01,60,84.0,2,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-08-01,30,42.0,1,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-09-01,30,42.0,1,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-10-01,30,42.0,1,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-11-01,0,0.0,0,0.0,0.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-12-01,60,84.0,2,84.0,60.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2025-01-01,60,84.0,2,84.0,60.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2025-02-01,30,42.0,1,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2025-03-01,60,84.0,2,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2025-04-01,60,84.0,2,42.0,30.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2025-05-01,60,84.0,2,84.0,60.0
QNC,NHS Staffordshire And Stoke-On-Trent Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2025-06-01,30,42.0,1,42.0,30.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-07-01,0,0.0,0,0.0,0.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-08-01,0,0.0,0,0.0,0.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-09-01,0,0.0,0,0.0,0.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-10-01,0,0.0,0,0.0,0.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-11-01,0,0.0,0,0.0,0.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-12-01,0,0.0,0,0.0,0.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-01-01,0,0.0,0,0.0,0.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-02-01,0,0.0,0,0.0,0.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-03-01,0,0.0,0,0.0,0.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-04-01,0,0.0,0,0.0,0.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-05-01,0,0.0,0,0.0,0.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-06-01,0,0.0,0,0.0,0.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-07-01,0,0.0,0,0.0,0.0
QNQ,NHS Frimley Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-08-01,0,0.0,0,0.0,0.0
